===== D LLM START 2026-09-20T02:50:20+00:00 =====
2026-09-20 02:54:41,824 | INFO    | __main__ | experiment D/E LLM beida_20260819040000_20260902040000: incidents=568 merged=568
2026-09-20 03:08:52,917 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0292 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,919 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0299 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,921 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0295 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,924 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0296 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,928 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0294 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,930 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0300 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,932 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0297 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,935 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0303 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,938 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0298 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,942 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0304 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,945 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0302 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,951 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0305 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,951 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0306 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,951 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0301 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,951 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0290 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,953 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0308 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,955 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0309 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,957 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0307 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,957 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0310 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,962 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0312 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,966 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0313 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,968 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0311 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,968 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0315 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,974 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0314 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,974 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0316 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,980 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0317 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,992 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0320 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,995 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0318 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:52,999 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0322 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0319 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0321 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0323 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0324 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0325 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,003 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0327 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,008 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0326 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,025 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0328 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,036 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0329 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,038 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0333 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,040 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0330 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,042 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0332 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,044 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0334 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,048 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0331 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,048 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0339 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,048 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0336 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,048 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0335 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,051 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0337 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,051 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0341 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,053 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0338 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,054 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0340 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,060 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0343 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,067 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0342 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,074 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0346 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,077 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0351 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,077 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0345 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,077 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0344 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,081 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0348 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,081 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0347 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,087 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0350 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,091 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0352 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,091 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0353 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,092 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0349 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,092 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0354 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,092 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0356 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,116 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0357 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,119 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0355 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,121 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0359 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,121 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0360 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,121 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0358 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,125 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0361 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,126 | WARNING | aiops.incident_predictions | incident INC_shanghai_20260819040000_20260902040000_0362 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:08:53,149 | INFO    | __main__ | experiment D/E LLM shanghai_20260819040000_20260902040000 done: high=0 low=362
2026-09-20 03:13:26,030 | INFO    | __main__ | experiment D/E LLM shenyang_20260819040000_20260902040000: incidents=608 merged=608
2026-09-20 03:13:26,038 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0002 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,038 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0005 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,038 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0001 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,039 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0003 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,045 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0004 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,045 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0006 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,054 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0007 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,055 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0008 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,055 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0011 LLM failed: <urlopen error [Errno 111] Connection refused>
2026-09-20 03:13:26,063 | WARNING | aiops.incident_predictions | incident INC_shenyang_20260819040000_20260902040000_0010 LLM failed: <urlopen error [Errno 111] Connection refused>
